Node0px,Node0py,Node0pz,Node1px,Node1py,Node1pz,Node2px,Node2py,Node2pz,Node3px,Node3py,Node3pz,Node4px,Node4py,Node4pz,Node5px,Node5py,Node5pz,Node6px,Node6py,Node6pz,Node7px,Node7py,Node7pz,Node8px,Node8py,Node8pz,Node9px,Node9py,Node9pz,Node10px,Node10py,Node10pz
(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m)
196.8659,324.6381,-316.5664,178.5532,292.9538,-287.9002,160.1761,261.284,-259.2585,141.7384,229.6304,-230.6373,123.2436,197.9949,-202.0323,104.6948,166.3792,-173.4397,86.0952,134.785,-144.8557,67.4475,103.2142,-116.2767,48.7544,71.6685,-87.6989,30.0187,40.1498,-59.1187,11.2431,8.66,-30.5321
196.9208,324.5365,-316.8492,178.615,292.8594,-288.1707,160.245,261.1977,-259.5155,141.8141,229.5528,-230.8803,123.3257,197.9264,-202.261,104.7829,166.3203,-173.654,86.1889,134.7363,-145.0551,67.5467,103.1763,-116.4605,48.8594,71.6422,-87.8661,30.1301,40.1361,-59.2677,11.3622,8.66,-30.6609
196.972,324.434,-317.1179,178.6721,292.7615,-288.4301,160.3084,261.1063,-259.7634,141.8839,229.4693,-231.1149,123.4017,197.8519,-202.4814,104.8649,166.2557,-173.8591,86.2769,134.6824,-145.2441,67.641,103.1342,-116.632,48.9606,71.6129,-88.0186,30.2392,40.1208,-59.3992,11.4806,8.66,-30.7691
197.0188,324.333,-317.3669,178.7235,292.6628,-288.6731,160.3654,261.0121,-259.997,141.9469,229.3817,-231.3367,123.4708,197.7726,-202.6893,104.9404,166.1863,-174.0514,86.3591,134.6243,-145.4189,67.7303,103.0885,-116.7876,49.0579,71.5812,-88.1528,30.3457,40.1043,-59.5099,11.5979,8.66,-30.8538
197.0609,324.2356,-317.5922,178.7689,292.5654,-288.895,160.4155,260.9176,-260.2118,142.0026,229.2925,-231.541,123.5328,197.6908,-202.8804,105.0091,166.1138,-174.2266,86.435,134.5631,-145.5758,67.8144,103.0403,-116.9239,49.1512,71.5475,-88.266,30.4496,40.0867,-59.5973,11.7141,8.66,-30.9127
197.0979,324.1438,-317.7895,178.8082,292.4714,-289.092,160.4587,260.8248,-260.4036,142.051,229.2036,-231.7237,123.5873,197.6085,-203.0504,105.0708,166.0404,-174.3808,86.5048,134.5007,-145.7113,67.8933,102.9909,-117.0376,49.2405,71.513,-88.3552,30.5508,40.0687,-59.6591,11.8288,8.66,-30.9445
197.1301,324.0601,-317.9546,178.8414,292.3834,-289.2596,160.4951,260.7359,-260.5684,142.0922,229.1174,-231.881,123.6348,197.5278,-203.1959,105.1257,165.968,-174.5107,86.5685,134.4389,-145.8221,67.9672,102.9419,-117.126,49.3259,71.4787,-88.4182,30.6494,40.0508,-59.6939,11.942,8.66,-30.9484
197.1577,323.9865,-318.0839,178.8692,292.3036,-289.3939,160.5253,260.6537,-260.7021,142.1269,229.0362,-232.0088,123.6757,197.451,-203.3131,105.1746,165.8984,-174.6129,86.6269,134.3793,-145.9054,68.0365,102.8946,-117.187,49.4079,71.4455,-88.4535,30.7454,40.0336,-59.7007,12.0536,8.66,-30.9244
197.1817,323.9243,-318.1751,178.8924,292.234,-289.492,160.5503,260.5804,-260.8013,142.156,228.9627,-232.1037,123.7112,197.3805,-203.3987,105.2183,165.834,-174.6847,86.6807,134.3237,-145.9591,68.1021,102.8502,-117.2189,49.4868,71.4144,-88.4603,30.8391,40.0173,-59.6798,12.1633,8.66,-30.8735
197.2029,323.8746,-318.2265,178.9123,292.176,-289.5518,160.5716,260.5176,-260.8638,142.1812,228.8986,-232.1634,123.7427,197.3183,-203.4505,105.2583,165.7767,-174.7239,86.7311,134.2739,-145.9816,68.1649,102.8102,-117.2208,49.5634,71.3862,-88.4386,30.9308,40.0026,-59.6318,12.2711,8.66,-30.7971
197.2227,323.8386,-318.2373,178.9307,292.131,-289.5719,160.5911,260.4669,-260.8879,142.2044,228.8455,-232.1863,123.7721,197.266,-203.4671,105.2963,165.7279,-174.7296,86.7797,134.2312,-145.9721,68.2259,102.7758,-117.1927,49.6384,71.3619,-88.3889,31.0209,39.9899,-59.5581,12.377,8.66,-30.6978
197.2428,323.8159,-318.2088,178.9494,292.0994,-289.5528,160.6108,260.4294,-260.8736,142.2278,228.8048,-232.172,123.8015,197.2248,-203.4482,105.3341,165.6889,-174.7016,86.8281,134.1966,-145.9313,68.2865,102.7477,-117.1356,49.7126,71.3419,-88.3129,31.1097,39.9794,-59.4611,12.4809,8.66,-30.5783
197.2645,323.8055,-318.144,178.9702,292.0808,-289.497,160.6329,260.4049,-260.8227,142.2535,228.7767,-232.1219,123.8332,197.1954,-203.3949,105.3739,165.6603,-174.6413,86.8779,134.1708,-145.8605,68.348,102.7264,-117.0516,49.787,71.3267,-88.2131,31.1977,39.9713,-59.3438,12.5829,8.66,-30.4423
197.2893,323.8066,-318.047,178.9948,292.0742,-289.4081,160.6592,260.3925,-260.7386,142.2834,228.7606,-232.0392,123.8688,197.1773,-203.3101,105.4172,165.642,-174.5514,86.9307,134.1539,-145.7627,68.4115,102.7122,-116.9434,49.8622,71.3163,-88.0927,31.2852,39.9658,-59.2097,12.6829,8.66,-30.2936
197.3182,323.8172,-317.9233,179.0244,292.0783,-289.2912,160.6909,260.3914,-260.626,142.319,228.7556,-231.9283,123.9099,197.1699,-203.1984,105.4655,165.6334,-174.4363,86.9874,134.1453,-145.642,68.4778,102.7047,-116.8152,49.9389,71.3107,-87.9557,31.3726,39.9628,-59.0629,12.781,8.66,-30.1367
197.3516,323.8353,-317.7795,179.0595,292.0912,-289.1525,160.7288,260.3998,-260.4908,142.3609,228.7604,-231.7949,123.9572,197.1719,-203.0649,105.5192,165.6336,-174.301,87.0487,134.1443,-145.5034,68.5475,102.7033,-116.672,50.0173,71.3095,-87.807,31.46,39.9621,-58.9082,12.8772,8.66,-29.9758
197.3897,323.8594,-317.6222,179.1001,292.1111,-288.9988,160.7728,260.416,-260.3398,142.4091,228.7733,-231.6454,124.0105,197.1821,-202.9158,105.5785,165.6414,-174.1515,87.1146,134.1501,-145.3525,68.6205,102.7074,-116.5191,50.0976,71.3122,-87.6516,31.5476,39.9634,-58.7503,12.9717,8.66,-29.8157
197.4318,323.8876,-317.4584,179.1458,292.1366,-288.8368,160.8225,260.4386,-260.1794,142.4632,228.793,-231.4864,124.0696,197.199,-202.7578,105.643,165.6555,-173.994,87.1849,134.1616,-145.1952,68.6966,102.7163,-116.362,50.1797,71.3184,-87.4947,31.6353,39.9667,-58.594,13.0646,8.66,-29.6607
197.4771,323.9177,-317.2957,179.1956,292.1657,-288.6736,160.8769,260.466,-260.0166,142.5224,228.8181,-231.3244,124.1336,197.2214,-202.597,105.7119,165.675,-173.8346,87.2588,134.178,-145.0375,68.7755,102.7292,-116.2063,50.2632,71.3274,-87.3416,31.7231,39.9715,-58.4442,13.156,8.66,-29.5152
197.5242,323.9476,-317.1413,179.2483,292.1963,-288.5166,160.9349,260.4962,-259.8583,142.5854,228.847,-231.166,124.2015,197.2481,-202.4396,105.7845,165.6988,-173.679,87.3358,134.1983,-144.8847,68.8566,102.7453,-116.0571,50.348,71.3389,-87.197,31.8108,39.9775,-58.3053,13.246,8.66,-29.3832
197.5721,323.9761,-317.0014,179.3028,292.227,-288.3719,160.9952,260.5277,-259.7109,142.6512,228.878,-231.0177,124.2723,197.2775,-202.2918,105.8599,165.7257,-173.5332,87.4152,134.2215,-144.7422,68.9395,102.7641,-115.9194,50.4337,71.3523,-87.0654,31.8986,39.9847,-58.1813,13.3348,8.66,-29.2683
197.6198,324.0014,-316.8817,179.3579,292.2562,-288.2454,161.057,260.559,-259.5801,142.7189,228.9098,-230.8848,124.3451,197.3084,-202.159,105.9372,165.7543,-173.4023,87.4963,134.2466,-144.6151,69.0237,102.7846,-115.7976,50.5201,71.367,-86.9508,31.9862,39.9926,-58.0757,13.4226,8.66,-29.1737
197.6666,324.0222,-316.7872,179.4132,292.2824,-288.1421,161.1195,260.5885,-259.4709,142.7877,228.9409,-230.7725,124.4193,197.3393,-202.0459,106.0159,165.7834,-173.2909,87.5787,134.2725,-144.5075,69.1088,102.8058,-115.6959,50.607,71.3823,-86.857,32.0738,40.0007,-57.9919,13.5095,8.66,-29.1017
197.7122,324.0377,-316.7216,179.468,292.3044,-288.0659,161.1823,260.6151,-259.3875,142.8571,228.9699,-230.6848,124.4944,197.3688,-201.9567,106.0956,165.8117,-173.2028,87.662,134.298,-144.4229,69.1947,102.8269,-115.6173,50.6943,71.3976,-86.7867,32.1613,40.009,-57.9319,13.5957,8.66,-29.0544
197.7566,324.0465,-316.688,179.5226,292.3211,-288.02,161.2453,260.6373,-259.3329,142.9272,228.9955,-230.6248,124.5703,197.3958,-201.8944,106.1762,165.8381,-173.141,87.7463,134.322,-144.3642,69.2814,102.847,-115.5643,50.7821,71.4123,-86.7417,32.2489,40.017,-57.8974,13.6813,8.66,-29.0328
197.8002,324.0479,-316.6882,179.5769,292.3314,-288.0065,161.3086,260.6541,-259.3094,142.9979,229.0166,-230.5947,124.6472,197.4191,-201.861,106.2579,165.8616,-173.1072,87.8315,134.3438,-144.333,69.3689,102.8655,-115.5383,50.8705,71.4259,-86.7234,32.3366,40.0244,-57.8894,13.7666,8.66,-29.0373
197.8435,324.0414,-316.7228,179.6315,292.3346,-288.026,161.3726,260.6646,-259.3178,143.0697,229.0322,-230.5956,124.7251,197.4377,-201.8576,106.3408,165.8811,-173.1027,87.9179,134.3625,-144.3301,69.4573,102.8816,-115.5399,50.9595,71.4379,-86.7322,32.4245,40.031,-57.9077,13.8517,8.66,-29.0678
197.8873,324.0265,-316.7913,179.687,292.3302,-288.0785,161.4377,260.6683,-259.3581,143.1427,229.0417,-230.6274,124.8045,197.4508,-201.8842,106.425,165.8961,-173.1272,88.0054,134.3775,-144.3555,69.5467,102.8949,-115.5689,51.0492,71.448,-86.7674,32.5128,40.0366,-57.9518,13.9366,8.66,-29.1231
197.9322,324.0028,-316.8926,179.7437,292.3177,-288.1628,161.5042,260.6646,-259.4294,143.2172,229.0445,-230.6892,124.8854,197.4582,-201.9399,106.5106,165.906,-173.1799,88.0942,134.3882,-144.4082,69.6372,102.9048,-115.6242,51.1396,71.4558,-86.828,32.6013,40.041,-58.0202,14.0214,8.66,-29.2016
197.9787,323.9706,-317.0243,179.802,292.2971,-288.2769,161.5724,260.6533,-259.5298,143.2934,229.0404,-230.7793,124.9677,197.4592,-202.0231,106.5975,165.9104,-173.2592,88.1842,134.3943,-144.4864,69.7284,102.9112,-115.704,51.2305,71.4611,-86.912,32.69,40.0441,-58.1107,14.1062,8.66,-29.3008
198.0271,323.9299,-317.1835,179.8621,292.2683,-288.4182,161.6421,260.6342,-259.6568,143.3709,229.029,-230.8955,125.0513,197.4537,-202.1315,106.6855,165.909,-173.3628,88.2748,134.3956,-144.5879,69.8201,102.9137,-115.8061,51.3215,71.4637,-87.017,32.7788,40.0458,-58.2207,14.191,8.66,-29.4178
198.0777,323.8811,-317.3666,179.9238,292.2314,-288.5835,161.7131,260.6073,-259.8075,143.4495,229.0103,-231.0348,125.1357,197.4414,-202.2624,106.774,165.9017,-173.488,88.3658,134.3917,-144.7101,69.9119,102.9122,-115.9276,51.4125,71.4635,-87.1399,32.8674,40.046,-58.347,14.2757,8.66,-29.5492
198.1301,323.8249,-317.5696,179.9867,292.1869,-288.7691,161.785,260.5729,-259.9785,143.5285,228.9843,-231.1941,125.2203,197.4224,-202.4126,106.8624,165.8882,-173.6318,88.4564,134.3826,-144.8497,70.0031,102.9064,-116.0653,51.5028,71.4602,-87.2776,32.9554,40.0445,-58.4863,14.3603,8.66,-29.6911
198.184,323.762,-317.7885,180.0504,292.1353,-288.9712,161.857,260.5311,-260.1662,143.6073,228.9511,-231.3699,125.3043,197.3965,-202.5789,106.95,165.8685,-173.7908,88.5459,134.3681,-145.0036,70.0932,102.8963,-116.2158,51.5921,71.4537,-87.4264,33.0427,40.0414,-58.6345,14.4446,8.66,-29.8396
198.2388,323.6933,-318.0185,180.1141,292.0771,-289.1856,161.9284,260.4825,-260.3668,143.685,228.9109,-231.5585,125.3867,197.3639,-202.7576,107.0357,165.8426,-173.9615,88.6336,134.3482,-145.1681,70.1814,102.8817,-116.3755,51.6796,71.4441,-87.5825,33.1287,40.0365,-58.7878,14.5286,8.66,-29.9903
198.2937,323.6198,-318.2553,180.177,292.0131,-289.408,161.9983,260.4274,-260.5761,143.7607,228.8641,-231.7562,125.4668,197.3248,-202.9451,107.1189,165.8106,-174.1403,88.7185,134.3228,-145.3394,70.267,102.8626,-116.5406,51.765,71.4312,-87.742,33.2131,40.0299,-58.942,14.6119,8.66,-30.1391
198.348,323.5426,-318.4942,180.2382,291.944,-289.6342,162.0657,260.3664,-260.7902,143.8332,228.8111,-231.9589,125.5435,197.2794,-203.1375,107.1985,165.7726,-174.3233,88.8,134.292,-145.5139,70.3493,102.8391,-116.7072,51.8475,71.4151,-87.9009,33.2956,40.0215,-59.0932,14.6944,8.66,-30.2817
198.4007,323.4626,-318.7306,180.2967,291.8708,-289.8598,162.1295,260.3003,-261.0047,143.9018,228.7524,-232.1626,125.6158,197.2281,-203.3308,107.2736,165.729,-174.5067,88.8771,134.2562,-145.6877,70.4277,102.8114,-116.8715,51.9268,71.3959,-88.0555,33.3757,40.0115,-59.2373,14.7759,8.66,-30.4142
198.451,323.3812,-318.9597,180.3516,291.7944,-290.0803,162.189,260.2299,-261.2156,143.9654,228.6886,-232.3634,125.6829,197.1716,-203.5212,107.3435,165.6802,-174.6866,88.9492,134.2157,-145.8569,70.5015,102.7798,-117.0296,52.0023,71.3739,-88.2018,33.4532,40,-59.3707,14.8561,8.66,-30.533
198.498,323.2995,-319.1769,180.4021,291.716,-290.2913,162.2432,260.1562,-261.4186,144.0232,228.6207,-232.5571,125.744,197.1106,-203.7048,107.4075,165.6269,-174.8592,89.0156,134.1711,-146.0179,70.5704,102.7447,-117.178,52.0738,71.3494,-88.3364,33.5278,39.9872,-59.4899,14.9348,8.66,-30.6349
198.54,323.2171,-319.3765,180.4465,291.6351,-290.487,162.2907,260.0788,-261.608,144.0739,228.5484,-232.7384,125.7978,197.0448,-203.8765,107.4644,165.5689,-175.02,89.0756,134.1222,-146.1663,70.6336,102.7061,-117.3125,52.1406,71.3224,-88.4555,33.5991,39.973,-59.5916,15.0118,8.66,-30.7171
198.5775,323.1369,-319.5564,180.4855,291.5549,-290.6654,162.332,260.0008,-261.7818,144.118,228.4745,-232.9051,125.845,196.9768,-204.034,107.5148,165.5085,-175.1663,89.1295,134.0709,-146.2995,70.6915,102.6654,-117.4308,52.2031,71.2938,-88.5567,33.6672,39.958,-59.6736,15.0867,8.66,-30.7774
198.61,323.0598,-319.713,180.5185,291.4762,-290.8224,162.3666,259.9229,-261.9359,144.155,228.3999,-233.0532,125.885,196.9074,-204.1734,107.5584,165.4464,-175.2945,89.1772,134.0178,-146.4143,70.7438,102.6232,-117.5297,52.2611,71.2641,-88.6374,33.732,39.9424,-59.7336,15.1595,8.66,-30.8143
198.6377,322.9878,-319.8437,180.5459,291.4011,-290.9556,162.395,259.8474,-262.0676,144.1854,228.3265,-233.18,125.9184,196.8387,-204.2921,107.5955,165.3844,-175.4022,89.2189,133.9647,-146.5081,70.7911,102.5808,-117.6071,52.3148,71.2342,-88.6956,33.7934,39.9267,-59.7702,15.2299,8.66,-30.8269
198.6614,322.9231,-319.9466,180.5683,291.3317,-291.0627,162.4178,259.7764,-262.1747,144.21,228.2566,-233.2832,125.9458,196.7725,-204.3878,107.6269,165.3243,-175.4871,89.2553,133.9129,-146.5791,70.8336,102.5394,-117.6613,52.3646,71.2051,-88.7303,33.8516,39.9114,-59.7828,15.2977,8.66,-30.815
198.6814,322.8665,-320.0187,180.5863,291.2693,-291.1408,162.4355,259.7111,-262.2542,144.2291,228.1915,-233.36,125.9678,196.7101,-204.4579,107.6531,165.2673,-175.5469,89.2869,133.8636,-146.6253,70.8718,102.4998,-117.6908,52.4107,71.1771,-88.7404,33.9066,39.8967,-59.7709,15.3627,8.66,-30.779
198.6989,322.82,-320.0585,180.601,291.2157,-291.188,162.4495,259.6537,-262.3043,144.2441,228.1331,-233.4085,125.9855,196.6536,-204.5007,107.675,165.2152,-175.5803,89.3146,133.8182,-146.6458,70.9065,102.4633,-117.6952,52.4536,71.1512,-88.7259,33.9588,39.8831,-59.7353,15.425,8.66,-30.7201
198.7151,322.7855,-320.0634,180.6137,291.1727,-291.2025,162.4609,259.6056,-262.3232,144.2562,228.0829,-233.4272,126.0002,196.6042,-204.5149,107.694,165.1691,-175.5862,89.3393,133.7777,-146.6399,70.9384,102.4305,-117.6743,52.4938,71.128,-88.6875,34.0082,39.8708,-59.6769,15.4844,8.66,-30.6402
198.7319,322.7655,-320.0301,180.6262,291.1424,-291.1815,162.4714,259.5685,-262.309,144.267,228.0425,-233.4146,126.0133,196.5632,-204.4996,107.7112,165.1302,-175.5641,89.3623,133.7433,-146.6075,70.9684,102.4024,-117.6287,52.5319,71.1079,-88.626,34.0553,39.8603,-59.5977,15.5409,8.66,-30.5416
198.7518,322.7628,-319.9567,180.6409,291.1278,-291.1228,162.4834,259.5453,-262.2598,144.2786,228.014,-233.3698,126.0267,196.5325,-204.4544,107.7283,165.1,-175.5143,89.3847,133.7158,-146.5496,70.9975,102.3797,-117.5597,52.5687,71.0916,-88.5435,34.1003,39.8516,-59.4999,15.5945,8.66,-30.4273
198.7753,322.7744,-319.8466,180.6595,291.1283,-291.0267,162.4988,259.5367,-262.1744,144.293,227.9988,-233.2911,126.0421,196.5133,-204.3781,107.7468,165.0794,-175.4364,89.4078,133.6962,-146.4666,71.0265,102.3629,-117.4685,52.6045,71.0793,-88.442,34.1435,39.845,-59.3863,15.6452,8.66,-30.3006
198.8009,322.7925,-319.7114,180.6819,291.139,-290.9011,162.5187,259.5404,-262.0574,144.3118,227.9964,-233.1808,126.0615,196.5064,-204.272,107.7683,165.0696,-175.3314,89.433,133.6854,-146.3596,71.0566,102.353,-117.357,52.6403,71.0716,-88.3238,34.1854,39.8408,-59.2599,15.6931,8.66,-30.1652
198.8274,322.8124,-319.5619,180.7067,291.154,-290.7579,162.5426,259.5512,-261.9195,144.3354,228.0033,-233.0473,126.0858,196.5098,-204.1417,107.7942,165.0702,-175.2031,89.4616,133.684,-146.2317,71.0889,102.3506,-117.2278,52.6768,71.0693,-88.1917,34.2263,39.8394,-59.124,15.7382,8.66,-30.025
198.8558,322.8355,-319.4008,180.7341,291.1726,-290.6029,162.5696,259.5662,-261.7689,144.3629,228.0155,-232.8998,126.1143,196.5197,-203.9965,107.8245,165.078,-175.0594,89.4941,133.6899,-146.089,71.1238,102.3548,-117.0858,52.7145,71.0719,-88.0501,34.2666,39.8406,-58.9825,15.7808,8.66,-29.8839
198.8871,322.8631,-319.2312,180.765,291.1965,-290.4383,162.6005,259.5865,-261.609,144.3942,228.0326,-232.7438,126.1466,196.5343,-203.8433,107.8581,165.0905,-174.9084,89.5294,133.7004,-145.9398,71.1609,102.3631,-116.9385,52.7531,71.0778,-87.9052,34.3064,39.8437,-58.8406,15.8209,8.66,-29.7458
198.9196,322.8913,-319.0633,180.7988,291.2238,-290.2715,162.6351,259.6118,-261.4448,144.4294,228.0553,-232.583,126.1825,196.5539,-203.6863,107.8949,165.1071,-174.7552,89.567,133.714,-145.7903,71.1993,102.3737,-116.7927,52.7919,71.0852,-87.7634,34.3451,39.8477,-58.7037,15.8588,8.66,-29.6146
198.9519,322.9177,-318.9051,180.8335,291.2511,-290.1118,162.6717,259.639,-261.2851,144.4675,228.0813,-232.4248,126.2215,196.5777,-203.531,107.9344,165.1279,-174.6039,89.6068,133.7312,-145.6439,71.2389,102.387,-116.6518,52.831,71.0944,-87.6285,34.383,39.8524,-58.5754,15.8946,8.66,-29.494
198.9841,322.9429,-318.7595,180.8686,291.2778,-289.9639,162.7092,259.6663,-261.1363,144.5068,228.1082,-232.2765,126.2622,196.6034,-203.3845,107.9759,165.1513,-174.4605,89.6483,133.7515,-145.5052,71.2799,102.4033,-116.519,52.8706,71.106,-87.503,34.4204,39.8586,-58.4585,15.9287,8.66,-29.3871
199.0162,322.9668,-318.6298,180.9041,291.3041,-289.8306,162.7475,259.6938,-261.0014,144.5471,228.1358,-232.1416,126.3039,196.63,-203.2511,108.0184,165.1761,-174.3301,89.6909,133.7735,-145.3791,71.3216,102.4215,-116.399,52.9105,71.1192,-87.391,34.4572,39.8657,-58.3564,15.9611,8.66,-29.297
199.0487,322.99,-318.5177,180.9402,291.3301,-289.7148,162.7866,259.7215,-260.8832,144.5885,228.1641,-232.0227,126.3467,196.6577,-203.1335,108.0618,165.2019,-174.2156,89.734,133.7963,-145.2696,71.3635,102.4402,-116.2963,52.9501,71.1327,-87.2969,34.4933,39.873,-58.2728,15.9922,8.66,-29.2259
199.0826,323.0146,-318.4226,180.9777,291.357,-289.6164,162.8268,259.7497,-260.7831,144.6309,228.1928,-231.9225,126.3904,196.6857,-203.0346,108.106,165.2282,-174.1199,89.7777,133.8196,-145.1791,71.4057,102.4593,-116.2129,52.9896,71.1465,-87.2226,34.5289,39.8804,-58.2096,16.0223,8.66,-29.1759
199.1166,323.0378,-318.3499,181.0165,291.3845,-289.5375,162.8687,259.7792,-260.7018,144.6747,228.2225,-231.8413,126.4354,196.7144,-202.9554,108.1512,165.2549,-174.0445,89.8223,133.8432,-145.1091,71.4485,102.4787,-116.1503,53.0294,71.1606,-87.1693,34.5642,39.888,-58.1679,16.0514,8.66,-29.1481
199.1479,323.0537,-318.3083,181.0543,291.4077,-289.4855,162.911,259.8069,-260.6437,144.7198,228.2521,-231.7811,126.4818,196.7438,-202.8965,108.1978,165.2823,-173.9894,89.8679,133.8673,-145.0599,71.492,102.4984,-116.109,53.0695,71.1749,-87.138,34.5994,39.8957,-58.1486,16.08,8.66,-29.1432
199.1765,323.061,-318.2989,181.0901,291.4231,-289.4646,162.9522,259.8285,-260.6145,144.7648,228.2777,-231.747,126.5289,196.7712,-202.8611,108.2454,165.309,-173.9562,89.9146,133.8915,-145.0321,71.5364,102.5184,-116.0892,53.1101,71.1893,-87.1285,34.6347,39.9034,-58.1518,16.1082,8.66,-29.1612
199.2047,323.0625,-318.3169,181.1252,291.4322,-289.4719,162.9927,259.8436,-260.6138,144.8092,228.2973,-231.7411,126.5758,196.7934,-202.8527,108.2932,165.3321,-173.9484,89.9617,133.9135,-145.0279,71.5813,102.5373,-116.0919,53.1512,71.2033,-87.141,34.6701,39.9111,-58.1768,16.1361,8.66,-29.2014
199.2331,323.0584,-318.361,181.1607,291.4363,-289.5047,163.0336,259.8538,-260.6387,144.8539,228.3116,-231.761,126.6228,196.8104,-202.8704,108.3411,165.3502,-173.9664,90.0091,133.9311,-145.049,71.6265,102.5528,-116.1187,53.1924,71.2151,-87.1766,34.7056,39.9176,-58.2239,16.1639,8.66,-29.2626
199.2613,323.0469,-318.4327,181.1965,291.4341,-289.5635,163.0751,259.8586,-260.6884,144.8992,228.3213,-231.805,126.6704,196.8229,-202.912,108.3895,165.3638,-174.0084,90.0567,133.9443,-145.0939,71.6717,102.5644,-116.1691,53.2336,71.2238,-87.2347,34.741,39.9224,-58.292,16.1916,8.66,-29.343
199.29,323.0282,-318.5297,181.2326,291.4246,-289.6478,163.1169,259.8565,-260.7629,144.945,228.3248,-231.873,126.7185,196.8301,-202.9764,108.4383,165.3729,-174.0722,90.1045,133.9538,-145.16,71.717,102.5728,-116.2398,53.2748,71.2303,-87.3122,34.7763,39.926,-58.3784,16.2194,8.66,-29.44
199.3196,323.0033,-318.6487,181.2693,291.4087,-289.7544,163.159,259.8478,-260.8599,144.991,228.3217,-231.9632,126.7667,196.8312,-203.0624,108.487,165.3769,-174.1566,90.1523,133.9591,-145.2452,71.7621,102.5784,-116.3283,53.3157,71.2348,-87.4063,34.8114,39.9287,-58.48,16.2473,8.66,-29.551
199.35,322.9717,-318.788,181.3065,291.3863,-289.8807,163.2014,259.8329,-260.9764,145.037,228.3127,-232.0724,126.8147,196.8267,-203.167,108.5354,165.3756,-174.2589,90.1995,133.96,-145.3475,71.8067,102.5803,-116.4327,53.356,71.2368,-87.5147,34.8461,39.9299,-58.5943,16.2751,8.66,-29.6725
199.3808,322.9331,-318.9449,181.3438,291.3569,-290.0247,163.2436,259.8114,-261.1099,145.0824,228.2976,-232.1981,126.8619,196.8165,-203.2874,108.5828,165.3692,-174.3763,90.2457,133.9562,-145.464,71.8501,102.5782,-116.5501,53.3953,71.2358,-87.6348,34.8801,39.9296,-58.7183,16.3029,8.66,-29.8013
199.4107,322.8866,-319.1124,181.3794,291.319,-290.1805,163.2837,259.7811,-261.2559,145.1257,228.274,-232.3363,126.9068,196.7985,-203.4197,108.6279,165.3558,-174.5048,90.2896,133.9465,-145.5907,71.8915,102.5714,-116.6766,53.433,71.2315,-87.7624,34.9131,39.9274,-58.8479,16.3304,8.66,-29.9335
199.4403,322.8349,-319.2884,181.4141,291.2752,-290.3458,163.3224,259.7445,-261.4121,145.1671,228.2437,-232.4848,126.9496,196.774,-203.5622,108.6708,165.3363,-174.6428,90.3312,133.9315,-145.7256,71.9307,102.5605,-116.8097,53.4688,71.2242,-87.8947,34.9447,39.9237,-58.9801,16.3575,8.66,-30.0655
199.4683,322.7772,-319.4686,181.4465,291.2249,-290.5163,163.3583,259.7009,-261.5739,145.2054,228.2065,-232.6391,126.9891,196.7427,-203.7103,108.7103,165.3104,-174.786,90.3696,133.9108,-145.8648,71.9669,102.5447,-116.9458,53.5021,71.2135,-88.0282,34.9747,39.9181,-59.111,16.3841,8.66,-30.1935
199.4944,322.7149,-319.6504,181.4764,291.169,-290.6894,163.3911,259.6514,-261.7388,145.2402,228.1631,-232.7968,127.0249,196.7052,-203.8615,108.7461,165.2788,-174.9314,90.4043,133.8848,-146.0052,71.9999,102.5247,-117.0817,53.5327,71.1995,-88.1595,35.0027,39.9108,-59.2374,16.4098,8.66,-30.314
199.5186,322.6493,-319.8311,181.5034,291.1088,-290.8624,163.4204,259.5969,-261.9043,145.2711,228.1144,-232.955,127.0565,196.6625,-204.0128,108.7776,165.2421,-175.0763,90.435,133.8545,-146.1439,72.0291,102.5009,-117.2141,53.5602,71.1829,-88.2852,35.0285,39.902,-59.3557,16.4345,8.66,-30.4236
199.5399,322.5803,-320.0067,181.5266,291.0443,-291.0316,163.4453,259.5375,-262.0665,145.2972,228.0605,-233.1101,127.0832,196.6145,-204.1608,108.8042,165.2004,-175.2171,90.4609,133.8196,-146.2773,72.054,102.4736,-117.3396,53.5841,71.1637,-88.4022,35.0517,39.8919,-59.4629,16.4578,8.66,-30.5194
199.5582,322.5103,-320.1732,181.5458,290.9771,-291.1937,163.4655,259.4743,-262.2227,145.3181,228.0024,-233.2595,127.1044,196.5621,-204.3028,108.8254,165.1546,-175.3511,90.4817,133.7811,-146.4027,72.0744,102.4431,-117.4556,53.6042,71.1423,-88.5076,35.0722,39.8806,-59.5562,16.4796,8.66,-30.5987
199.5733,322.4419,-320.3248,181.5605,290.9091,-291.3437,163.4804,259.4088,-262.3687,145.3333,227.9409,-233.3995,127.1198,196.506,-204.4355,108.8408,165.1051,-175.4753,90.4972,133.7392,-146.5172,72.09,102.41,-117.5592,53.6204,71.119,-88.5988,35.0897,39.8683,-59.6332,16.4996,8.66,-30.6594
