Node0px,Node0py,Node0pz,Node1px,Node1py,Node1pz,Node2px,Node2py,Node2pz,Node3px,Node3py,Node3pz,Node4px,Node4py,Node4pz,Node5px,Node5py,Node5pz,Node6px,Node6py,Node6pz,Node7px,Node7py,Node7pz,Node8px,Node8py,Node8pz,Node9px,Node9py,Node9pz,Node10px,Node10py,Node10pz,Node11px,Node11py,Node11pz,Node12px,Node12py,Node12pz,Node13px,Node13py,Node13pz,Node14px,Node14py,Node14pz,Node15px,Node15py,Node15pz,Node16px,Node16py,Node16pz,Node17px,Node17py,Node17pz,Node18px,Node18py,Node18pz,Node19px,Node19py,Node19pz,Node20px,Node20py,Node20pz
(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m)
400,692.82,-400,389.8441,673.2898,-400.0055,379.6462,653.7814,-400.0056,369.4065,634.295,-400.0056,359.1252,614.8305,-400.0056,348.8023,595.388,-400.0056,338.4381,575.9675,-400.0056,328.0325,556.5691,-400.0056,317.5859,537.1928,-400.0055,307.0983,517.8386,-400.0042,296.5716,498.51,-399.5941,286.0471,479.2819,-397.5714,275.58,460.254,-393.9709,265.2216,441.5172,-388.8497,255.0169,423.15,-382.2837,245.0036,405.2167,-374.3624,235.2116,387.7668,-365.1837,225.6631,370.8351,-354.8494,216.3731,354.4438,-343.4611,207.3505,338.6033,-331.1174,198.5989,323.3151,-317.9114
400,692.82,-400,389.844,673.2898,-400.0055,379.6461,653.7815,-400.0056,369.4063,634.2951,-400.0056,359.1249,614.8306,-400.0056,348.802,595.3881,-400.0056,338.4377,575.9677,-400.0056,328.032,556.5693,-400.0056,317.5853,537.1931,-400.0055,307.0976,517.839,-400.0042,296.5709,498.5104,-399.5934,286.0464,479.2824,-397.5699,275.5793,460.2547,-393.9684,265.221,441.5181,-388.8462,255.0164,423.1512,-382.2792,245.0033,405.2183,-374.357,235.2114,387.7686,-365.1775,225.6631,370.8373,-354.8426,216.3733,354.4462,-343.4538,207.3508,338.606,-331.1097,198.5992,323.3178,-317.9035
400,692.82,-400,389.844,673.2899,-400.0055,379.646,653.7816,-400.0056,369.4061,634.2952,-400.0056,359.1247,614.8308,-400.0056,348.8016,595.3883,-400.0056,338.4372,575.9679,-400.0056,328.0315,556.5696,-400.0056,317.5847,537.1934,-400.0055,307.097,517.8393,-400.0042,296.5702,498.5108,-399.5931,286.0456,479.2829,-397.5691,275.5786,460.2553,-393.9669,265.2204,441.5189,-388.8439,255.0159,423.1522,-382.2761,245.0029,405.2195,-374.3531,235.2112,387.7702,-365.1729,225.6631,370.8391,-354.8374,216.3734,354.4483,-343.4481,207.351,338.6083,-331.1036,198.5996,323.3203,-317.8972
400,692.82,-400,389.8439,673.2899,-400.0055,379.6458,653.7816,-400.0056,369.4059,634.2953,-400.0056,359.1244,614.8309,-400.0056,348.8013,595.3885,-400.0056,338.4368,575.9682,-400.0056,328.031,556.5699,-400.0056,317.5842,537.1937,-400.0055,307.0963,517.8397,-400.0042,296.5695,498.5112,-399.5932,286.0449,479.2833,-397.569,275.578,460.2558,-393.9664,265.2198,441.5195,-388.8429,255.0154,423.153,-382.2745,245.0025,405.2205,-374.3508,235.211,387.7714,-365.17,225.663,370.8406,-354.8339,216.3735,354.45,-343.4441,207.3513,338.6102,-331.0993,198.6,323.3224,-317.8925
400,692.82,-400,389.8438,673.2899,-400.0055,379.6457,653.7817,-400.0056,369.4057,634.2954,-400.0056,359.1241,614.8311,-400.0056,348.8009,595.3888,-400.0056,338.4363,575.9684,-400.0056,328.0305,556.5702,-400.0056,317.5836,537.1941,-400.0055,307.0957,517.84,-400.0042,296.5689,498.5116,-399.5937,286.0443,479.2837,-397.5697,275.5773,460.2562,-393.967,265.2192,441.5199,-388.8432,255.0149,423.1535,-382.2744,245.0022,405.2212,-374.3503,235.2108,387.7722,-365.1689,225.663,370.8417,-354.8323,216.3737,354.4513,-343.442,207.3516,338.6117,-331.0967,198.6005,323.3242,-317.8896
400,692.82,-400,389.8438,673.29,-400.0055,379.6456,653.7818,-400.0056,369.4055,634.2955,-400.0056,359.1238,614.8312,-400.0056,348.8006,595.3889,-400.0056,338.4359,575.9687,-400.0056,328.0301,556.5705,-400.0056,317.5831,537.1944,-400.0055,307.0952,517.8404,-400.0042,296.5683,498.5119,-399.5945,286.0437,479.2839,-397.571,275.5767,460.2564,-393.9686,265.2186,441.5202,-388.8448,255.0144,423.1538,-382.2758,245.0018,405.2215,-374.3514,235.2106,387.7727,-365.1696,225.6629,370.8423,-354.8325,216.3738,354.4522,-343.4418,207.352,338.6128,-331.0961,198.601,323.3255,-317.8886
400,692.82,-400,389.8437,673.29,-400.0055,379.6454,653.7819,-400.0056,369.4053,634.2957,-400.0056,359.1236,614.8314,-400.0056,348.8003,595.3891,-400.0056,338.4356,575.9689,-400.0056,328.0296,556.5707,-400.0056,317.5826,537.1946,-400.0055,307.0947,517.8407,-400.0042,296.5678,498.5121,-399.5957,286.0431,479.2841,-397.5731,275.5762,460.2565,-393.9712,265.2181,441.5202,-388.8477,255.014,423.1537,-382.2787,245.0015,405.2215,-374.3541,235.2104,387.7727,-365.1721,225.6629,370.8425,-354.8346,216.3739,354.4525,-343.4435,207.3523,338.6134,-331.0974,198.6015,323.3263,-317.8895
400,692.82,-400,389.8437,673.29,-400.0055,379.6453,653.7819,-400.0056,369.4052,634.2958,-400.0056,359.1233,614.8315,-400.0056,348.8,595.3893,-400.0056,338.4352,575.9691,-400.0056,328.0292,556.5709,-400.0056,317.5822,537.1949,-400.0055,307.0942,517.8409,-400.0042,296.5674,498.5124,-399.5972,286.0427,479.2842,-397.5757,275.5757,460.2564,-393.9747,265.2177,441.52,-388.8517,255.0136,423.1534,-382.283,245.0012,405.2211,-374.3584,235.2102,387.7724,-365.1763,225.6629,370.8422,-354.8385,216.3741,354.4524,-343.4471,207.3526,338.6135,-331.1005,198.6021,323.3266,-317.8922
400,692.82,-400,389.8436,673.2901,-400.0055,379.6452,653.782,-400.0056,369.405,634.2958,-400.0056,359.1231,614.8316,-400.0056,348.7997,595.3894,-400.0056,338.4349,575.9693,-400.0056,328.0289,556.5711,-400.0056,317.5819,537.1951,-400.0055,307.0939,517.8411,-400.0042,296.567,498.5125,-399.5989,286.0424,479.2842,-397.5789,275.5754,460.2563,-393.979,265.2173,441.5196,-388.8567,255.0133,423.1528,-382.2885,245.0009,405.2204,-374.3641,235.2101,387.7716,-365.182,225.6628,370.8415,-354.8441,216.3742,354.4518,-343.4523,207.353,338.6131,-331.1054,198.6026,323.3265,-317.8967
400,692.82,-400,389.8436,673.2901,-400.0055,379.6451,653.782,-400.0056,369.4049,634.2959,-400.0056,359.1229,614.8317,-400.0056,348.7995,595.3896,-400.0056,338.4347,575.9694,-400.0056,328.0287,556.5713,-400.0056,317.5816,537.1952,-400.0055,307.0937,517.8412,-400.0042,296.5668,498.5126,-399.6009,286.0422,479.2842,-397.5825,275.5751,460.256,-393.9839,265.2171,441.519,-388.8627,255.013,423.152,-382.2951,245.0007,405.2194,-374.3711,235.2099,387.7705,-365.1891,225.6628,370.8404,-354.8511,216.3744,354.4508,-343.4592,207.3533,338.6122,-331.1119,198.6031,323.3258,-317.9028
400,692.82,-400,389.8435,673.2901,-400.0055,379.6451,653.7821,-400.0056,369.4048,634.296,-400.0056,359.1228,614.8318,-400.0056,348.7993,595.3897,-400.0056,338.4345,575.9695,-400.0056,328.0285,556.5714,-400.0056,317.5815,537.1953,-400.0055,307.0936,517.8413,-400.0042,296.5668,498.5126,-399.603,286.0421,479.284,-397.5865,275.575,460.2555,-393.9894,265.2169,441.5183,-388.8693,255.0129,423.151,-382.3026,245.0005,405.2181,-374.3792,235.2098,387.7691,-365.1974,225.6628,370.8389,-354.8595,216.3745,354.4493,-343.4674,207.3536,338.6108,-331.1198,198.6036,323.3247,-317.9104
400,692.82,-400,389.8435,673.2901,-400.0055,379.645,653.7821,-400.0056,369.4047,634.296,-400.0056,359.1227,614.8319,-400.0056,348.7992,595.3897,-400.0056,338.4344,575.9696,-400.0056,328.0284,556.5714,-400.0056,317.5814,537.1953,-400.0055,307.0936,517.8413,-400.0042,296.5668,498.5126,-399.6052,286.0421,479.2837,-397.5907,275.575,460.255,-393.9952,265.2169,441.5174,-388.8765,255.0128,423.1498,-382.3108,245.0005,405.2166,-374.3881,235.2098,387.7673,-365.2067,225.6629,370.837,-354.8689,216.3746,354.4474,-343.4767,207.3538,338.609,-331.129,198.604,323.3231,-317.9191
400,692.82,-400,389.8435,673.2901,-400.0055,379.645,653.7821,-400.0056,369.4047,634.296,-400.0056,359.1227,614.8319,-400.0056,348.7992,595.3897,-400.0056,338.4344,575.9696,-400.0056,328.0284,556.5714,-400.0056,317.5814,537.1953,-400.0055,307.0937,517.8413,-400.0042,296.5669,498.5125,-399.6075,286.0422,479.2834,-397.595,275.5751,460.2543,-394.0013,265.2169,441.5164,-388.8841,255.0128,423.1484,-382.3195,245.0005,405.2149,-374.3975,235.2098,387.7654,-365.2166,225.6629,370.8348,-354.879,216.3747,354.4452,-343.4869,207.3541,338.6069,-331.139,198.6044,323.3211,-317.9289
400,692.82,-400,389.8435,673.2901,-400.0055,379.645,653.7821,-400.0056,369.4047,634.296,-400.0056,359.1227,614.8319,-400.0056,348.7992,595.3897,-400.0056,338.4344,575.9696,-400.0056,328.0285,556.5714,-400.0056,317.5816,537.1953,-400.0055,307.0939,517.8412,-400.0042,296.5672,498.5123,-399.6097,286.0425,479.283,-397.5992,275.5754,460.2536,-394.0074,265.2171,441.5153,-388.8917,255.0129,423.1469,-382.3283,245.0005,405.213,-374.4072,235.2098,387.7632,-365.2269,225.6629,370.8325,-354.8897,216.3748,354.4427,-343.4977,207.3542,338.6044,-331.1497,198.6047,323.3188,-317.9393
400,692.82,-400,389.8435,673.2901,-400.0055,379.645,653.7821,-400.0056,369.4047,634.296,-400.0056,359.1227,614.8319,-400.0056,348.7993,595.3897,-400.0056,338.4345,575.9695,-400.0056,328.0287,556.5713,-400.0056,317.5818,537.1951,-400.0055,307.0942,517.841,-400.0042,296.5676,498.512,-399.6118,286.0429,479.2826,-397.6034,275.5757,460.2528,-394.0134,265.2174,441.5141,-388.8992,255.0131,423.1453,-382.3371,245.0006,405.211,-374.417,235.2099,387.7609,-365.2374,225.663,370.8299,-354.9006,216.3749,354.44,-343.5087,207.3544,338.6018,-331.1607,198.6049,323.3162,-317.9501
400,692.82,-400,389.8435,673.2901,-400.0055,379.645,653.7821,-400.0056,369.4048,634.296,-400.0056,359.1228,614.8318,-400.0056,348.7994,595.3896,-400.0056,338.4347,575.9694,-400.0056,328.0289,556.5712,-400.0056,317.5821,537.195,-400.0055,307.0945,517.8408,-400.0042,296.568,498.5117,-399.6138,286.0434,479.2821,-397.6073,275.5761,460.252,-394.019,265.2178,441.5129,-388.9064,255.0134,423.1437,-382.3456,245.0008,405.209,-374.4265,235.21,387.7585,-365.2477,225.6631,370.8273,-354.9113,216.375,354.4372,-343.5197,207.3545,338.5989,-331.1717,198.605,323.3134,-317.9611
400,692.82,-400,389.8435,673.2901,-400.0055,379.6451,653.7821,-400.0056,369.4049,634.2959,-400.0056,359.123,614.8318,-400.0056,348.7996,595.3895,-400.0056,338.435,575.9693,-400.0056,328.0292,556.571,-400.0056,317.5825,537.1948,-400.0055,307.095,517.8406,-400.0042,296.5686,498.5114,-399.6156,286.0439,479.2815,-397.6108,275.5767,460.2512,-394.0242,265.2182,441.5117,-388.9131,255.0137,423.1421,-382.3536,245.0011,405.207,-374.4356,235.2102,387.7562,-365.2575,225.6632,370.8246,-354.9217,216.375,354.4344,-343.5303,207.3545,338.596,-331.1825,198.6051,323.3105,-317.9718
400,692.82,-400,389.8436,673.2901,-400.0055,379.6452,653.782,-400.0056,369.405,634.2959,-400.0056,359.1231,614.8317,-400.0056,348.7998,595.3894,-400.0056,338.4353,575.9691,-400.0056,328.0296,556.5708,-400.0056,317.5829,537.1945,-400.0055,307.0955,517.8403,-400.0042,296.5692,498.511,-399.6171,286.0446,479.281,-397.6138,275.5773,460.2504,-394.0288,265.2187,441.5106,-388.9191,255.0141,423.1406,-382.3608,245.0014,405.2051,-374.4438,235.2103,387.7539,-365.2665,225.6632,370.8221,-354.9313,216.375,354.4316,-343.5403,207.3545,338.5931,-331.1927,198.6051,323.3076,-317.982
400,692.82,-400,389.8436,673.29,-400.0055,379.6453,653.782,-400.0056,369.4051,634.2958,-400.0056,359.1234,614.8315,-400.0056,348.8001,595.3892,-400.0056,338.4356,575.9689,-400.0056,328.03,556.5706,-400.0056,317.5835,537.1942,-400.0055,307.0961,517.8399,-400.0042,296.5698,498.5107,-399.6183,286.0452,479.2805,-397.6164,275.5779,460.2496,-394.0326,265.2193,441.5095,-388.9242,255.0146,423.1391,-382.3671,245.0017,405.2033,-374.4511,235.2105,387.7517,-365.2746,225.6633,370.8196,-354.94,216.375,354.4289,-343.5494,207.3544,338.5902,-331.202,198.6049,323.3047,-317.9914
400,692.82,-400,389.8437,673.29,-400.0055,379.6454,653.7819,-400.0056,369.4053,634.2957,-400.0056,359.1236,614.8314,-400.0056,348.8004,595.3891,-400.0056,338.436,575.9687,-400.0056,328.0305,556.5703,-400.0056,317.584,537.1939,-400.0055,307.0968,517.8396,-400.0042,296.5705,498.5102,-399.6192,286.0459,479.2799,-397.6183,275.5786,460.2489,-394.0357,265.2199,441.5085,-388.9283,255.0151,423.1378,-382.3723,245.0021,405.2017,-374.4571,235.2108,387.7498,-365.2814,225.6634,370.8174,-354.9474,216.375,354.4264,-343.5573,207.3543,338.5876,-331.2102,198.6047,323.3019,-317.9998
400,692.82,-400,389.8437,673.29,-400.0055,379.6455,653.7818,-400.0056,369.4055,634.2956,-400.0056,359.1238,614.8313,-400.0056,348.8008,595.3889,-400.0056,338.4364,575.9685,-400.0056,328.031,556.57,-400.0056,317.5846,537.1936,-400.0055,307.0974,517.8392,-400.0042,296.5712,498.5098,-399.6197,286.0467,479.2794,-397.6196,275.5793,460.2482,-394.0378,265.2205,441.5076,-388.9314,255.0156,423.1367,-382.3762,245.0024,405.2003,-374.4619,235.211,387.7481,-365.2869,225.6635,370.8154,-354.9535,216.3749,354.4242,-343.5639,207.3541,338.5851,-331.2171,198.6045,323.2994,-318.0069
400,692.82,-400,389.8438,673.29,-400.0055,379.6456,653.7818,-400.0056,369.4057,634.2955,-400.0056,359.1241,614.8311,-400.0056,348.8011,595.3887,-400.0056,338.4368,575.9682,-400.0056,328.0315,556.5698,-400.0056,317.5851,537.1933,-400.0055,307.098,517.8389,-400.0042,296.5719,498.5094,-399.6199,286.0474,479.279,-397.6201,275.58,460.2477,-394.0389,265.2211,441.5069,-388.9332,255.0161,423.1358,-382.3787,245.0028,405.1991,-374.4651,235.2112,387.7467,-365.2908,225.6635,370.8137,-354.958,216.3748,354.4223,-343.5689,207.3538,338.583,-331.2224,198.6041,323.2971,-318.0125
400,692.82,-400,389.8439,673.2899,-400.0055,379.6458,653.7817,-400.0056,369.4059,634.2954,-400.0056,359.1244,614.831,-400.0056,348.8015,595.3885,-400.0056,338.4373,575.968,-400.0056,328.032,556.5695,-400.0056,317.5857,537.193,-400.0055,307.0987,517.8385,-400.0042,296.5726,498.5091,-399.6197,286.0481,479.2786,-397.62,275.5807,460.2472,-394.0391,265.2218,441.5064,-388.9338,255.0166,423.1352,-382.3798,245.0032,405.1983,-374.4669,235.2114,387.7456,-365.2931,225.6636,370.8124,-354.9608,216.3747,354.4207,-343.5722,207.3536,338.5812,-331.2261,198.6037,323.2951,-318.0165
400,692.82,-400,389.8439,673.2899,-400.0055,379.6459,653.7816,-400.0056,369.4061,634.2953,-400.0056,359.1247,614.8308,-400.0056,348.8018,595.3883,-400.0056,338.4377,575.9677,-400.0056,328.0325,556.5692,-400.0056,317.5863,537.1927,-400.0055,307.0992,517.8382,-400.0042,296.5732,498.5087,-399.6192,286.0487,479.2782,-397.6192,275.5813,460.2469,-394.0383,265.2223,441.5061,-388.9331,255.0171,423.1347,-382.3795,245.0036,405.1977,-374.467,235.2116,387.7449,-365.2937,225.6636,370.8115,-354.9619,216.3746,354.4196,-343.5737,207.3533,338.5799,-331.2281,198.6032,323.2936,-318.0188
400,692.82,-400,389.844,673.2898,-400.0055,379.646,653.7816,-400.0056,369.4063,634.2951,-400.0056,359.1249,614.8306,-400.0056,348.8022,595.3881,-400.0056,338.4381,575.9675,-400.0056,328.0329,556.5689,-400.0056,317.5868,537.1924,-400.0055,307.0998,517.8379,-400.0042,296.5738,498.5084,-399.6183,286.0493,479.278,-397.6177,275.5819,460.2467,-394.0365,265.2229,441.5059,-388.9313,255.0176,423.1346,-382.3778,245.0039,405.1975,-374.4655,235.2118,387.7446,-365.2926,225.6637,370.811,-354.9612,216.3744,354.4189,-343.5734,207.3529,338.579,-331.2282,198.6027,323.2924,-318.0193
400,692.82,-400,389.844,673.2898,-400.0055,379.6461,653.7815,-400.0056,369.4065,634.295,-400.0056,359.1252,614.8305,-400.0056,348.8025,595.3879,-400.0056,338.4385,575.9673,-400.0056,328.0333,556.5687,-400.0056,317.5872,537.1921,-400.0055,307.1002,517.8376,-400.0042,296.5742,498.5082,-399.6171,286.0498,479.2778,-397.6157,275.5824,460.2467,-394.0338,265.2233,441.5059,-388.9283,255.018,423.1347,-382.3747,245.0042,405.1976,-374.4625,235.212,387.7446,-365.2899,225.6637,370.8109,-354.9588,216.3743,354.4187,-343.5714,207.3526,338.5785,-331.2265,198.6022,323.2917,-318.018
400,692.82,-400,389.8441,673.2898,-400.0055,379.6463,653.7814,-400.0056,369.4066,634.2949,-400.0056,359.1254,614.8304,-400.0056,348.8028,595.3878,-400.0056,338.4388,575.9671,-400.0056,328.0337,556.5685,-400.0056,317.5876,537.1919,-400.0055,307.1006,517.8374,-400.0042,296.5746,498.508,-399.6156,286.0502,479.2777,-397.613,275.5828,460.2467,-394.0303,265.2237,441.5061,-388.9242,255.0184,423.135,-382.3704,245.0045,405.198,-374.4581,235.2122,387.745,-365.2855,225.6637,370.8113,-354.9547,216.3741,354.4189,-343.5676,207.3523,338.5786,-331.2231,198.6017,323.2916,-318.015
400,692.82,-400,389.8441,673.2898,-400.0055,379.6463,653.7814,-400.0056,369.4068,634.2949,-400.0056,359.1256,614.8303,-400.0056,348.803,595.3876,-400.0056,338.4391,575.967,-400.0056,328.034,556.5683,-400.0056,317.5879,537.1917,-400.0055,307.1009,517.8372,-400.0042,296.5749,498.5078,-399.6139,286.0505,479.2777,-397.6099,275.5831,460.2469,-394.0261,265.2241,441.5065,-388.9192,255.0187,423.1356,-382.3649,245.0047,405.1988,-374.4524,235.2123,387.7458,-365.2798,225.6637,370.8121,-354.9491,216.374,354.4196,-343.5622,207.352,338.5791,-331.2181,198.6012,323.2918,-318.0104
400,692.82,-400,389.8442,673.2897,-400.0055,379.6464,653.7813,-400.0056,369.4069,634.2948,-400.0056,359.1258,614.8302,-400.0056,348.8032,595.3875,-400.0056,338.4393,575.9668,-400.0056,328.0342,556.5682,-400.0056,317.5881,537.1916,-400.0055,307.1011,517.8371,-400.0042,296.5751,498.5078,-399.612,286.0506,479.2778,-397.6064,275.5833,460.2472,-394.0213,265.2243,441.5071,-388.9135,255.0189,423.1364,-382.3584,245.0049,405.1998,-374.4455,235.2125,387.747,-365.2727,225.6637,370.8132,-354.9421,216.3739,354.4207,-343.5554,207.3517,338.5801,-331.2116,198.6008,323.2926,-318.0042
400,692.82,-400,389.8442,673.2897,-400.0055,379.6465,653.7813,-400.0056,369.407,634.2947,-400.0056,359.1259,614.8301,-400.0056,348.8033,595.3874,-400.0056,338.4395,575.9667,-400.0056,328.0344,556.5681,-400.0056,317.5883,537.1915,-400.0055,307.1012,517.837,-400.0042,296.5751,498.5077,-399.61,286.0507,479.278,-397.6026,275.5834,460.2477,-394.0161,265.2244,441.5079,-388.9071,255.019,423.1374,-382.3512,245.0051,405.201,-374.4377,235.2125,387.7484,-365.2647,225.6637,370.8148,-354.9339,216.3738,354.4222,-343.5474,207.3514,338.5814,-331.2038,198.6004,323.2938,-317.9968
400,692.82,-400,389.8442,673.2897,-400.0055,379.6465,653.7813,-400.0056,369.4071,634.2947,-400.0056,359.126,614.83,-400.0056,348.8034,595.3874,-400.0056,338.4395,575.9667,-400.0056,328.0345,556.568,-400.0056,317.5883,537.1915,-400.0055,307.1012,517.837,-400.0042,296.5751,498.5078,-399.6079,286.0507,479.2782,-397.5987,275.5834,460.2482,-394.0105,265.2244,441.5087,-388.9002,255.0191,423.1386,-382.3433,245.0051,405.2025,-374.4292,235.2126,387.7501,-365.2558,225.6638,370.8166,-354.9249,216.3737,354.4241,-343.5384,207.3512,338.5832,-331.195,198.6,323.2954,-317.9882
400,692.82,-400,389.8442,673.2897,-400.0055,379.6466,653.7812,-400.0056,369.4071,634.2947,-400.0056,359.126,614.83,-400.0056,348.8035,595.3873,-400.0056,338.4396,575.9667,-400.0056,328.0344,556.568,-400.0056,317.5883,537.1915,-400.0055,307.1011,517.837,-400.0042,296.5749,498.5079,-399.6058,286.0505,479.2786,-397.5947,275.5832,460.2488,-394.0048,265.2244,441.5097,-388.8931,255.0191,423.1399,-382.3352,245.0052,405.2042,-374.4202,235.2126,387.752,-365.2463,225.6638,370.8187,-354.9151,216.3736,354.4262,-343.5286,207.3511,338.5853,-331.1853,198.5997,323.2973,-317.9788
400,692.82,-400,389.8442,673.2897,-400.0055,379.6466,653.7812,-400.0056,369.4071,634.2947,-400.0056,359.126,614.83,-400.0056,348.8034,595.3874,-400.0056,338.4395,575.9667,-400.0056,328.0344,556.5681,-400.0056,317.5881,537.1915,-400.0055,307.1009,517.8371,-400.0042,296.5747,498.5081,-399.6038,286.0503,479.2789,-397.5907,275.583,460.2495,-393.9991,265.2242,441.5107,-388.886,255.019,423.1414,-382.3269,245.0051,405.2059,-374.4111,235.2126,387.7541,-365.2365,225.6638,370.8209,-354.905,216.3736,354.4286,-343.5183,207.351,338.5877,-331.1751,198.5996,323.2996,-317.9688
400,692.82,-400,389.8442,673.2897,-400.0055,379.6465,653.7812,-400.0056,369.4071,634.2947,-400.0056,359.126,614.8301,-400.0056,348.8034,595.3874,-400.0056,338.4394,575.9668,-400.0056,328.0342,556.5682,-400.0056,317.5879,537.1917,-400.0055,307.1006,517.8373,-400.0042,296.5743,498.5083,-399.6018,286.0499,479.2794,-397.5869,275.5827,460.2502,-393.9936,265.224,441.5118,-388.879,255.0188,423.1428,-382.3187,245.005,405.2078,-374.4019,235.2126,387.7562,-365.2267,225.6638,370.8233,-354.8948,216.3736,354.4311,-343.5079,207.351,338.5902,-331.1647,198.5994,323.302,-317.9586
400,692.82,-400,389.8442,673.2897,-400.0055,379.6465,653.7813,-400.0056,369.407,634.2947,-400.0056,359.1259,614.8301,-400.0056,348.8032,595.3875,-400.0056,338.4392,575.9668,-400.0056,328.034,556.5683,-400.0056,317.5876,537.1918,-400.0055,307.1003,517.8375,-400.0042,296.5739,498.5086,-399.6,286.0494,479.2798,-397.5834,275.5823,460.251,-393.9885,265.2236,441.5129,-388.8724,255.0186,423.1443,-382.3108,245.0049,405.2097,-374.3931,235.2125,387.7584,-365.2172,225.6638,370.8258,-354.8848,216.3736,354.4337,-343.4977,207.351,338.5929,-331.1544,198.5994,323.3047,-317.9483
400,692.82,-400,389.8442,673.2897,-400.0055,379.6465,653.7813,-400.0056,369.4069,634.2948,-400.0056,359.1257,614.8302,-400.0056,348.803,595.3876,-400.0056,338.439,575.967,-400.0056,328.0337,556.5685,-400.0056,317.5872,537.192,-400.0055,307.0998,517.8377,-400.0042,296.5734,498.5089,-399.5985,286.0489,479.2803,-397.5802,275.5818,460.2517,-393.9838,265.2232,441.514,-388.8663,255.0183,423.1458,-382.3036,245.0047,405.2115,-374.3849,235.2125,387.7606,-365.2082,225.6638,370.8282,-354.8753,216.3737,354.4364,-343.4878,207.351,338.5957,-331.1444,198.5995,323.3074,-317.9383
400,692.82,-400,389.8442,673.2897,-400.0055,379.6464,653.7813,-400.0056,369.4068,634.2948,-400.0056,359.1256,614.8303,-400.0056,348.8028,595.3877,-400.0056,338.4387,575.9671,-400.0056,328.0333,556.5686,-400.0056,317.5868,537.1923,-400.0055,307.0993,517.838,-400.0042,296.5728,498.5093,-399.5971,286.0483,479.2808,-397.5775,275.5813,460.2525,-393.9797,265.2228,441.5151,-388.8609,255.0179,423.1472,-382.297,245.0045,405.2132,-374.3774,235.2123,387.7627,-365.1999,225.6637,370.8306,-354.8665,216.3737,354.439,-343.4786,207.3512,338.5984,-331.135,198.5996,323.3101,-317.9289
400,692.82,-400,389.8441,673.2898,-400.0055,379.6463,653.7814,-400.0056,369.4067,634.2949,-400.0056,359.1254,614.8304,-400.0056,348.8026,595.3878,-400.0056,338.4384,575.9673,-400.0056,328.0329,556.5689,-400.0056,317.5863,537.1925,-400.0055,307.0988,517.8383,-400.0042,296.5722,498.5096,-399.5961,286.0477,479.2813,-397.5753,275.5807,460.2532,-393.9763,265.2222,441.516,-388.8564,255.0175,423.1485,-382.2915,245.0042,405.2149,-374.3709,235.2122,387.7646,-365.1927,225.6637,370.8328,-354.8587,216.3738,354.4414,-343.4704,207.3513,338.601,-331.1266,198.5998,323.3128,-317.9204
400,692.82,-400,389.8441,673.2898,-400.0055,379.6462,653.7814,-400.0056,369.4065,634.295,-400.0056,359.1252,614.8305,-400.0056,348.8023,595.388,-400.0056,338.438,575.9675,-400.0056,328.0325,556.5691,-400.0056,317.5858,537.1928,-400.0055,307.0982,517.8386,-400.0042,296.5716,498.51,-399.5953,286.0471,479.2818,-397.5737,275.5801,460.2538,-393.9737,265.2217,441.5169,-388.8529,255.0171,423.1496,-382.287,245.0039,405.2163,-374.3656,235.212,387.7664,-365.1867,225.6637,370.8349,-354.852,216.3739,354.4437,-343.4634,207.3515,338.6034,-331.1192,198.6001,323.3153,-317.9129
400,692.82,-400,389.844,673.2898,-400.0055,379.6461,653.7815,-400.0056,369.4063,634.2951,-400.0056,359.1249,614.8306,-400.0056,348.802,595.3882,-400.0056,338.4376,575.9677,-400.0056,328.032,556.5694,-400.0056,317.5853,537.1931,-400.0055,307.0976,517.839,-400.0042,296.571,498.5104,-399.595,286.0464,479.2822,-397.5727,275.5794,460.2544,-393.972,265.2211,441.5176,-388.8504,255.0166,423.1506,-382.2837,245.0036,405.2175,-374.3616,235.2119,387.7679,-365.182,225.6637,370.8366,-354.8468,216.374,354.4456,-343.4577,207.3518,338.6056,-331.1132,198.6004,323.3176,-317.9067
400,692.82,-400,389.844,673.2899,-400.0055,379.646,653.7816,-400.0056,369.4061,634.2952,-400.0056,359.1247,614.8308,-400.0056,348.8016,595.3884,-400.0056,338.4372,575.968,-400.0056,328.0316,556.5696,-400.0056,317.5848,537.1934,-400.0055,307.0971,517.8393,-400.0042,296.5703,498.5107,-399.5949,286.0458,479.2826,-397.5724,275.5788,460.2548,-393.9713,265.2206,441.5182,-388.8491,255.0162,423.1513,-382.2818,245.0032,405.2185,-374.359,235.2117,387.7691,-365.1788,225.6636,370.838,-354.8431,216.3742,354.4473,-343.4536,207.352,338.6074,-331.1087,198.6008,323.3197,-317.9019
